Date,Close,High,Low,Open,Volume,SMA_20,SMA_100,RSI_14,MACD_12_26_9,MACDh_12_26_9,MACDs_12_26_9,BBL_20_2.0,BBM_20_2.0,BBU_20_2.0,BBB_20_2.0,BBP_20_2.0,ATRr_14,ADX_14,DMP_14,DMN_14,OBV,target
2025-07-09 03:00:00+00:00,108413.1015625,108665.5625,108384.734375,108642.6015625,26996736.0,108740.925,108444.833984375,45.14282879964242,75.25173286277277,-36.901121936113725,112.1528547988865,108206.60260809508,108740.925,109275.24739190492,0.982743878452238,0.19323441945669229,309.41243939815587,12.739178792512591,22.178031318079253,26.029825202333615,3531806720.0,1
2025-07-09 04:00:00+00:00,108576.4765625,108581.8671875,108362.25,108396.5390625,242372608.0,108755.00546875,108448.24,48.61476483416281,57.59141727350652,-43.64915002030398,101.2405672938105,108254.6830493134,108755.00546875,109255.32788818658,0.9200908358748683,0.3215861419411963,302.9978845854283,12.475219705844738,21.029699674718174,25.21215547922164,3774179328.0,1
2025-07-09 05:00:00+00:00,108789.2734375,108895.203125,108522.859375,108568.5703125,0.0,108771.77421875,108455.996953125,52.80464757389824,60.07392452098429,-32.933314218260975,93.00723873924527,108290.83812178134,108771.77421875,109252.71031571865,0.884303120773679,0.5181928730867789,307.95159686137225,12.081306539513434,26.48175204299918,23.034525011596468,3774179328.0,1
2025-07-09 06:00:00+00:00,108857.4375,108879.8828125,108699.3828125,108794.75,0.0,108772.60078125,108463.43,54.095838549870315,66.7718947345711,-20.988275203739335,87.76016993831044,108291.1357372986,108772.60078125,109254.06582520141,0.8852689748950123,0.5881026772512267,298.84716698566757,11.715543515184589,25.339171267976514,22.040678177093437,3774179328.0,1
2025-07-09 07:00:00+00:00,108732.0546875,108885.203125,108695.7421875,108865.4453125,1033498624.0,108770.25625,108468.674609375,51.31483580780799,61.256611201228225,-21.202846989665773,82.459458190894,108288.48104539902,108770.25625,109252.03145460099,0.8858583609358456,0.4603533327004188,291.0332716427007,11.395076569463779,24.29139780876466,21.01570870050567,2740680704.0,1
2025-07-09 08:00:00+00:00,108702.703125,108871.734375,108696.8984375,108721.953125,0.0,108760.580859375,108473.826015625,50.65828857560116,53.896003889341955,-22.85076344124164,76.7467673305836,108281.54780904115,108760.580859375,109239.61390970885,0.8808946155836135,0.43958899669379714,282.7328769011325,11.097509580569664,23.218364005570344,20.08737324565626,2740680704.0,1
2025-07-09 09:00:00+00:00,108772.2578125,108779.3046875,108596.765625,108684.96875,134295552.0,108743.866796875,108479.76171875,52.21842770489928,53.063468914071564,-18.946638733209625,72.01010764728119,108291.71076367836,108743.866796875,109196.02283007163,0.8315982252888322,0.5313951529345836,275.5757073478058,10.367770868994361,22.119736967571182,21.73249759391837,2874976256.0,1
2025-07-09 10:00:00+00:00,108898.609375,108916.6875,108730.625,108770.4453125,401002496.0,108769.430859375,108485.7396875,55.00187157426526,61.88581294866162,-8.099435758895652,69.98524870755728,108343.75952914645,108769.430859375,109195.10218960355,0.7827039764120647,0.651735043508379,269.1815181431708,10.259643688326975,24.673310815604772,20.65943606183919,3275978752.0,1
2025-07-09 11:00:00+00:00,109083.6953125,109131.3828125,108902.953125,108902.953125,0.0,108809.53359375,108495.915078125,58.78902109216135,82.85734459458035,10.297676709618457,72.5596678849619,108426.22206129842,108809.53359375,109192.84512620159,0.7045550509989491,0.857622580511095,266.5807941577523,10.93548797441036,28.887308523013022,19.37082550650803,3275978752.0,1
2025-07-09 12:00:00+00:00,109362.3203125,109529.125,109025.953125,109082.46875,2045018112.0,108853.810546875,108508.958984375,63.73685195713259,120.57028426480247,38.408493103872445,82.16179116093002,108431.84402755236,108853.810546875,109275.77706619764,0.7752903039456401,1.1025475272792782,283.48104286390196,12.664999554256996,35.24711645631748,16.91478163338363,5320996864.0,1
2025-07-09 13:00:00+00:00,109194.109375,109758.1484375,109194.109375,109349.484375,482971648.0,108861.766015625,108519.695859375,59.12188081654541,135.3249025618279,42.530489120718315,92.7944134411096,108420.86090066598,108861.766015625,109302.67113058403,0.8100274891659204,0.8768876206005021,303.5218767766952,14.764193909910086,35.95824162273512,14.66945515773881,4838025216.0,1
2025-07-09 14:00:00+00:00,109006.3828125,109466.1328125,108594.0078125,109204.828125,0.0,108852.82890625,108528.1471875,54.38879882755786,130.36728624113312,30.058298240018814,100.3089880011143,108431.70133682051,108852.82890625,109273.95647567949,0.7737558567121616,0.6823128161117851,344.13822113832725,14.369119806900601,29.448910113552696,24.470102909149674,4838025216.0,1
2025-07-09 15:00:00+00:00,109095.4921875,109187.828125,108848.671875,108917.0234375,2028007424.0,108868.7328125,108537.276796875,56.18200664848653,132.10588700136577,25.43751920020118,106.66836780116459,108436.32524240047,108868.7328125,109301.14038259954,0.7943650282845637,0.7622056026306374,343.78235112307624,14.00227222477974,27.37362827225815,22.745680510284846,6866032640.0,1
2025-07-09 16:00:00+00:00,109428.40625,109473.9921875,109096.2265625,109118.1875,0.0,108905.49453125,108549.74609375,62.16651989478753,158.51980555139016,41.48115020018045,117.03865535120971,108417.58762046583,108905.49453125,109393.40144203418,0.896018906822329,1.0358724248336169,346.26227982140824,14.39619648786815,31.139612692175444,20.969652934389227,6866032640.0,1
2025-07-09 17:00:00+00:00,109210.3984375,109439.890625,109060.84375,109434.703125,0.0,108921.131640625,108560.152109375,56.70489925795737,160.01704096178582,34.38270848846088,125.63433247332495,108415.50720736328,108921.131640625,109426.75607388672,0.9284230261763728,0.7860490690777922,348.60412135651126,14.635098490533673,28.72102191086153,20.065973324299993,6866032640.0,1
2025-07-09 18:00:00+00:00,109545.453125,109585.2109375,109159.7109375,109176.859375,1237438464.0,108951.822265625,108573.276953125,62.20120909947128,186.09454188490054,48.36816752926046,137.72637435564008,108377.5211380973,108951.822265625,109526.1233931527,1.054229503619584,1.0168289168528342,354.09686866870754,15.219355442056665,29.1872635308712,18.343608351104812,8103471104.0,1
2025-07-09 19:00:00+00:00,111779.75,111907.4921875,109549.78125,109563.6640625,6318837760.0,109092.55078125,108610.120859375,80.22744625712598,382.6394053786935,195.9304248184427,186.70898056025078,107732.40259275545,109092.55078125,110452.69896974455,2.493567486971485,1.487833252832642,497.5257859616679,18.600908535877526,52.63074269571559,12.122870202085473,14422308864.0,0
2025-07-09 20:00:00+00:00,110735.8203125,111844.03125,110707.265625,111713.4375,3658063872.0,109180.989453125,108636.160859375,64.70154333955496,448.9905409606581,209.82524832032587,239.16529264033224,107646.18190678474,109180.989453125,110715.79699946527,2.8114922827278592,1.0065230696455978,543.1870973065558,21.740881103596436,44.763075958232236,10.310646057668443,10764244992.0,1
2025-07-09 21:00:00+00:00,110968.4921875,111302.828125,110725.1796875,110756.3125,2492063744.0,109289.498046875,108664.591953125,66.26839619472032,514.4190669469972,220.20301944533196,294.21604750166523,107581.1995321315,109289.498046875,110997.7965616185,3.126189698502952,0.9914229351996786,545.6486878263307,24.656534548378126,41.37810534604944,9.530958041358037,13256308736.0,1
2025-07-09 22:00:00+00:00,111428.203125,111454.921875,110919.890625,110919.890625,63569920.0,109429.021875,108698.582890625,69.17937821148897,596.4905046348867,241.81956570657724,354.6709389283095,107513.22781255834,109429.021875,111344.81593744167,3.501436875914077,1.0217630874823915,544.8902804652424,27.47199743975626,40.46974532137638,8.862475130276984,13319878656.0,1
2025-07-09 23:00:00+00:00,111322.34375,111575.296875,111322.34375,111431.234375,711135232.0,109574.483984375,108730.05859375,67.72989853922695,645.5492534828518,232.70265164363377,412.846601839218,107550.59052946388,109574.483984375,111598.37743928611,3.694096255474433,0.9318062695898605,524.0371428024176,30.171797956672847,40.71517167478298,8.556900907432428,12608743424.0,1
2025-07-10 00:00:00+00:00,110969.5,111346.734375,110969.5,111301.765625,1452277760.0,109694.13515625,108758.414375,62.99227492575698,648.4818287513772,188.50818152972732,459.97364722164986,107637.70881936015,109694.13515625,111750.56149313986,3.7493824696473492,0.8100925184801077,513.551004958013,31.55577914555155,38.57885187566762,13.015653929939145,11156465664.0,1
2025-07-10 01:00:00+00:00,111350.421875,111378.0234375,110958.6875,110968.484375,0.0,109822.192578125,108790.709453125,65.77554196709427,673.7762543463759,171.04208569978084,502.7341686465951,107689.54242894564,109822.192578125,111954.84272730436,3.8838236591611333,0.8582934822814366,506.8212226848637,32.87333691372857,36.739815201903845,12.246426517289141,11156465664.0,1
2025-07-10 02:00:00+00:00,111254.3203125,111554.0234375,111208.1875,111242.0859375,1306034176.0,109942.03671875,108820.980078125,64.45843376216142,678.2492408741091,140.41205778201117,537.8371830920979,107770.67915169991,109942.03671875,112113.39428580008,3.950004260162617,0.8021804454650042,495.32206018414814,34.2814660088423,37.44558126432257,11.63566344576578,9850431488.0,1
2025-07-10 03:00:00+00:00,111118.078125,111278.4453125,111046.3828125,111261.2265625,0.0,110061.337890625,108849.80265625,62.5462734421887,663.156058770488,100.25510054271206,562.900958227776,107906.88529653156,110061.337890625,112215.79048471844,3.9150034614960934,0.7452456455231635,476.5174815975881,35.058148245412255,36.142992317139125,13.65635289948121,9850431488.0,1
2025-07-10 04:00:00+00:00,111187.9765625,111223.1171875,111007.078125,111119.8984375,1026629632.0,110185.6015625,108879.300625,63.15024939700471,649.349525825819,69.15885407843439,580.1906717473846,108072.64500977007,110185.6015625,112298.55811522993,3.835267989223449,0.7371972577251854,457.91158229070953,35.648902136116845,34.92497108260144,13.809248229342115,10877061120.0,1
2025-07-10 05:00:00+00:00,111149.3671875,111197.9921875,110992.328125,111197.9921875,0.0,110304.45703125,108908.394609375,62.55023243387422,628.0524968711688,38.28946009902734,589.7630367721415,108256.44833283813,110304.45703125,112352.46572966187,3.7133743341516166,0.7062760175054889,439.89363438708597,36.145663937676076,33.7586280049416,13.587588811790285,10877061120.0,1
2025-07-10 06:00:00+00:00,111321.4609375,111359.7109375,111154.90625,111162.234375,0.0,110425.599609375,108939.946875,64.18375637561348,617.9377733668662,22.53978927577964,595.3979840910865,108438.83958501868,110425.599609375,112412.35963373132,3.5983685511047887,0.7254578603209124,423.4969876781915,36.83802494241945,35.288590859570455,13.105529353979033,10877061120.0,1
2025-07-10 07:00:00+00:00,111270.6015625,111458.8359375,111225.1328125,111296.296875,1221574656.0,110534.944921875,108971.764375,63.30492714206876,598.9139484177285,2.8127714613135595,596.101176956415,108616.07701691643,110534.944921875,112453.81282683356,3.4719660941882213,0.6916902770440814,409.9401093859489,37.61970514576722,35.57878349840726,12.571854201037958,9655486464.0,1
2025-07-10 08:00:00+00:00,111288.578125,111418.984375,111158.21875,111269.6796875,728973312.0,110631.2578125,109004.392109375,63.49518814952815,578.6180398573488,-13.986509679253004,592.6045495366018,108764.83549931739,110631.2578125,112497.68012568261,3.3741319588824767,0.6760909918021556,399.28466221546597,38.07727027806097,33.919056848069424,13.182435572790654,10384459776.0,1
2025-07-10 09:00:00+00:00,111109.375,111300.734375,111074.0078125,111298.09375,4956160.0,110727.02109375,109035.120859375,60.14722078725744,541.8273432376009,-40.62176503920068,582.4491082768016,108972.1735477456,110727.02109375,112481.8686397544,3.1696825737208454,0.6089422004551293,386.95894740357966,38.15959448411747,32.499480698286604,14.18519018824019,10379503616.0,1
2025-07-10 10:00:00+00:00,111138.0078125,111138.0078125,110932.546875,111084.34375,380301312.0,110833.60234375,109064.70546875,60.50554784948798,509.1121518034779,-58.66956517865901,567.7817169821369,109260.1620188795,110833.60234375,112407.04266862049,2.839283920395318,0.5967324479798934,373.9946707561041,37.67100596486374,31.224166068783884,16.330314988734255,10759804928.0,1
2025-07-10 11:00:00+00:00,111068.4453125,111209.5234375,111056.1015625,111131.296875,0.0,110932.25,109094.56453125,59.11491050463046,472.12959838012466,-76.52169488160985,548.6512932617345,109574.45256424737,110932.25,112290.04743575263,2.4479760137428483,0.5501530305308417,358.2393208773908,37.36451333184666,31.69494305389877,15.830757498317663,10759804928.0,1
2025-07-10 12:00:00+00:00,110904.953125,111064.6328125,110833.8984375,111064.6328125,0.0,111006.07734375,109123.2753125,55.86504527221173,424.7321572549263,-99.13530880544658,523.8674660603729,109835.75611058803,111006.07734375,112176.39857691198,2.1085714605297965,0.4567963838113124,349.404067968812,36.21068283060179,30.175207828902987,19.614226589655747,10759804928.0,1
2025-07-10 13:00:00+00:00,110758.1484375,111069.0,110670.671875,110900.421875,0.0,111083.46484375,109151.950859375,53.04509685864118,371.04624218809477,-122.25697909782252,493.3032212859173,110239.01372627466,111083.46484375,111927.91596122534,1.5203903095085256,0.30737996580394183,352.89867219326106,34.55643735607446,27.742348532970222,21.336662345934172,10759804928.0,1
2025-07-10 14:00:00+00:00,111266.1796875,111342.6796875,110783.3515625,110803.8125,507428864.0,111169.501171875,109184.38859375,60.4796803804248,365.28289001679514,-102.41626501529777,467.6991550320929,110703.59385899054,111169.501171875,111635.40848475946,0.8381926840962239,0.6037529493006392,369.44398259524536,33.69345872467546,29.8984446895989,18.925307888587433,11267233792.0,1
2025-07-10 15:00:00+00:00,111454.234375,111454.234375,111162.265625,111307.7109375,192376832.0,111153.225390625,109217.978125,62.82603169784179,371.60618871428596,-76.87437305424555,448.4805617685315,110756.05553662697,111153.225390625,111550.39524462303,0.7146348702023837,0.8789423861667224,363.9099981915863,33.14360550835028,30.37463670175232,17.840730170044484,11459610624.0,1
2025-07-10 16:00:00+00:00,112700.9140625,112759.5625,111440.078125,111450.65625,3790327808.0,111251.480078125,109262.731875,73.89221790751618,471.7757432355429,18.636145173609066,453.13959806193384,110500.91322325928,111251.480078125,112002.0469329907,1.3493157202738082,1.4655595467470592,432.1657599851254,34.55705322309507,45.32501951418685,13.949907799096753,15249938432.0,1
2025-07-10 17:00:00+00:00,113822.90625,113822.90625,112669.09375,112685.34375,4786155520.0,111394.20078125,109312.017421875,79.73819191256258,634.3834519831144,144.99508313694434,489.38836884617,110056.92598172164,111394.20078125,112731.47558077835,2.400977412018829,1.408080175296276,483.71227067872377,36.68325687381795,53.30470011240299,11.573099436600323,20036093952.0,1
2025-07-10 18:00:00+00:00,113468.078125,113820.921875,113089.25,113820.921875,0.0,111496.19453125,109357.464921875,74.0881878537396,726.2478354522173,189.4875732848377,536.7602621673796,109881.68060910344,111496.19453125,113110.70845339657,2.8960879408203506,1.1106740755534315,501.56551335981175,38.65758378409882,47.73534369531402,10.363924345530982,20036093952.0,1
2025-07-10 19:00:00+00:00,113436.828125,113727.0703125,113181.1953125,113531.9375,0.0,111601.91875,109402.64828125,73.59360492510562,787.4521491621854,200.55350959584462,586.8986395663408,109782.82235527711,111601.91875,113421.01514472289,3.2599733321751483,1.0043463832711084,504.73049336690866,40.49088298837223,44.047706986414504,9.563293515075914,20036093952.0,1
2025-07-10 20:00:00+00:00,113615.3984375,113632.578125,113366.0,113433.3515625,0.0,111734.213671875,109450.16875,74.63558386111708,840.6753583461978,203.02137502388564,637.6539833223121,109741.74452450965,111734.213671875,113726.68281924035,3.56644412107566,0.9720737503294593,487.71952668666313,42.193228494184154,42.32800945069503,9.189926240899519,20036093952.0,1
2025-07-10 21:00:00+00:00,116458.03125,116595.4609375,113490.0,113593.765625,27653484544.0,111989.594140625,109525.439453125,84.87030741162289,1099.5568393781723,369.5222848446881,730.0345545334842,109136.08965639204,111989.594140625,114843.09862485797,5.096017190043263,1.2829735565626996,674.7019054910746,44.986071646642564,59.77922385236903,6.168582619504912,47689578496.0,0
2025-07-10 22:00:00+00:00,116049.703125,116448.0,115805.40625,116448.0,4316897280.0,112229.36328125,109601.161953125,79.88394366389186,1257.2804645242722,421.7967279926304,835.4837365316419,108897.50158680818,112229.36328125,115561.22497569182,5.937593508558142,1.0733040855391833,673.1249770180135,47.57942106976462,55.63930131987351,5.74138647117224,43372681216.0,1
2025-07-10 23:00:00+00:00,115990.015625,116076.1640625,115665.5703125,116006.5625,1717452800.0,112472.96015625,109675.79078125,79.15188109812189,1361.7637267951504,421.0239922108068,940.7397345843436,108806.15570669729,112472.96015625,116139.76460580272,6.520330654512348,0.979580451744436,654.3726730606334,49.65894432173815,53.14560980531442,7.0104607004119694,41655228416.0,1
2025-07-11 00:00:00+00:00,115724.8125,116021.03125,115247.2265625,115984.171875,1103200256.0,112699.801953125,109745.56828125,75.82687979278542,1406.949352770389,372.96769454883633,1033.9816582215526,108823.68298773053,112699.801953125,116575.92091851948,6.878661538387904,0.890211262074504,662.9035622649478,50.6361329003231,48.71440273772913,10.933654766523494,40552028160.0,1
2025-07-11 01:00:00+00:00,115946.5390625,116036.015625,115534.0390625,115597.171875,794124288.0,112939.660546875,109813.2703125,76.70785528977103,1444.0051746567333,328.01881314814455,1115.9863615085887,108887.29575173446,112939.660546875,116992.02534201555,7.176158978198153,0.8710029412000049,651.4087377429246,51.55113225623373,46.19731552418971,10.33183174402651,41346152448.0,1
2025-07-11 02:00:00+00:00,116686.59375,116762.0625,115722.59375,115963.5625,1756708864.0,113207.9171875,109887.564296875,79.40565593870839,1515.6173158821475,319.7047634988469,1195.9125523833006,108916.29725762311,113207.9171875,117499.5371173769,7.5818370949602745,0.9052871199383895,679.1273969813418,52.744631909443555,48.78299796941312,9.202267585403026,43102861312.0,0
2025-07-11 03:00:00+00:00,116842.984375,116874.21875,116443.0390625,116681.1015625,1981349888.0,113486.536328125,109963.63140625,79.93456444449738,1566.9273075444216,296.8118041288967,1270.115503415525,109014.44605110913,113486.536328125,117958.62660514087,7.881270187127154,0.8752661327215739,661.4167947257122,53.901485408590155,47.722650113320675,8.773767103132286,45084211200.0,0
2025-07-11 04:00:00+00:00,116887.4375,116914.5234375,116538.546875,116889.7109375,523542528.0,113766.479296875,110043.817734375,80.0910796590961,1592.816840242289,258.1610694614112,1334.6557707808777,109180.28906026196,113766.479296875,118352.66953348804,8.06246315251669,0.8402560777145032,641.0281515732286,54.99396094615602,46.172442672711796,8.406194554098866,45607753728.0,0
2025-07-11 05:00:00+00:00,117886.609375,118353.171875,116897.8359375,116897.8359375,6234259456.0,114105.341015625,110132.195859375,83.25310198986624,1674.654921811918,271.99932082483224,1402.6556009870858,109355.93204693138,114105.341015625,118854.74998431862,8.324604135827894,0.8980777802353667,699.9358868844388,56.53713439202498,53.9474936415736,7.14880588947963,51842013184.0,0
2025-07-11 06:00:00+00:00,117683.5234375,118375.0625,117678.5625,117887.4921875,1437720576.0,114432.616796875,110214.95015625,80.45605170200717,1703.4881027076626,240.66600137646128,1462.8221013312013,109644.28593684606,114432.616796875,119220.94765690393,8.368821746912449,0.8394613630150616,699.6904658204346,57.976635966478916,50.335135499978314,6.640503999179853,50404292608.0,0
2025-07-11 07:00:00+00:00,117629.5859375,118098.90625,117494.078125,117660.5625,7499751424.0,114760.673828125,110297.313828125,79.69027732110676,1702.3625253159116,191.63233918776814,1510.7301861281435,110040.69298663207,114760.673828125,119480.65466961793,8.225780982363277,0.8039114146560353,692.9145696621679,58.87948654841072,47.19682062557075,8.128226821013882,42904541184.0,0
